country,date,rating_count,rating_mean,rating_std,rating_median,rating_p10,rating_p90,rating_players,accuracy_count,accuracy_mean,accuracy_std,accuracy_median,accuracy_p10,accuracy_p90,accuracy_players
NO,2008-11-29,1,1001.0,0.0,1001.0,1001.0,1001.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-11-30,1,1922.0,0.0,1922.0,1922.0,1922.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-12-01,1,1682.0,0.0,1682.0,1682.0,1682.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-12-02,3,1358.0,0.0,1717.0,1717.0,1717.0,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-12-03,2,1143.5,0.0,984.0,984.0,984.0,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-12-04,1,1948.0,0.0,1948.0,1948.0,1948.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-12-05,3,1552.3333333333333,0.0,1757.0,1757.0,1757.0,3,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-12-06,3,1575.0,0.0,1770.0,1770.0,1770.0,3,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-12-07,1,1965.0,0.0,1965.0,1965.0,1965.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-12-08,3,1706.3333333333333,16.5,1583.5,1570.3,1596.7,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-12-10,2,1614.5,7.5,1614.5,1608.5,1620.5,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-12-11,4,1604.25,18.445113776342563,1826.0,1805.2,1841.2,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-12-12,4,1587.75,0.0,1865.0,1865.0,1865.0,4,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-12-13,3,1775.0,10.5,1875.5,1867.1,1883.9,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-12-14,1,1324.0,0.0,1324.0,1324.0,1324.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-12-16,2,1909.5,5.5,1909.5,1905.1,1913.9,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-12-17,3,1950.0,1.0,1923.0,1922.2,1923.8,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-12-18,1,1922.0,0.0,1922.0,1922.0,1922.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-12-19,1,1599.0,0.0,1599.0,1599.0,1599.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-12-21,2,1200.0,0.0,1200.0,1200.0,1200.0,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-12-22,2,1778.0,0.0,1938.0,1938.0,1938.0,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-12-23,3,1719.3333333333333,0.0,1962.0,1962.0,1962.0,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-12-25,1,916.0,0.0,916.0,916.0,916.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-12-26,1,1622.0,0.0,1622.0,1622.0,1622.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-12-27,1,1911.0,0.0,1911.0,1911.0,1911.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-12-28,2,2011.5,22.5,2011.5,1993.5,2029.5,1,0,0.0,0.0,0.0,0.0,0.0,0
