country,date,active_players,rating_count,rating_mean,rating_std,rating_median,rating_p10,rating_p90,rating_players,accuracy_count,accuracy_mean,accuracy_std,accuracy_median,accuracy_p10,accuracy_p90,accuracy_players,win_count,loss_count,win_percentage,loss_percentage
DE,2008-02-07,2,2,1483.0,0.0,1483.0,1483.0,1483.0,2,0,0.0,0.0,0.0,0.0,0.0,0,2,0,100.0,0.0
DE,2008-02-08,2,2,1507.0,0.0,1507.0,1507.0,1507.0,2,0,0.0,0.0,0.0,0.0,0.0,0,2,0,100.0,0.0
DE,2008-02-11,2,2,1532.0,0.0,1532.0,1532.0,1532.0,2,0,0.0,0.0,0.0,0.0,0.0,0,2,0,100.0,0.0
DE,2008-02-12,2,4,1545.0,6.0,1545.0,1540.2,1549.8,2,0,0.0,0.0,0.0,0.0,0.0,0,2,2,50.0,50.0
DE,2008-02-14,2,2,1559.0,0.0,1559.0,1559.0,1559.0,2,0,0.0,0.0,0.0,0.0,0.0,0,2,0,100.0,0.0
DE,2008-02-17,2,2,1543.0,0.0,1543.0,1543.0,1543.0,2,0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,100.0
DE,2008-03-18,2,8,1461.75,24.55987581401828,1460.0,1436.1,1488.8,2,0,0.0,0.0,0.0,0.0,0.0,0,0,8,0.0,100.0
DE,2008-03-22,2,2,1420.0,0.0,1420.0,1420.0,1420.0,2,0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,100.0
DE,2008-03-25,2,2,1385.0,0.0,1385.0,1385.0,1385.0,2,0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,100.0
DE,2008-07-23,2,4,1487.0,23.0,1487.0,1468.6,1505.4,2,0,0.0,0.0,0.0,0.0,0.0,0,4,0,100.0,0.0
DE,2008-07-24,2,2,1549.0,0.0,1549.0,1549.0,1549.0,2,0,0.0,0.0,0.0,0.0,0.0,0,2,0,100.0,0.0
DE,2008-07-25,2,6,1472.0,28.994252303976847,1473.0,1443.4,1500.2,2,0,0.0,0.0,0.0,0.0,0.0,0,2,4,33.33333333333333,66.66666666666666
DE,2008-07-27,2,4,1447.5,17.5,1447.5,1433.5,1461.5,2,0,0.0,0.0,0.0,0.0,0.0,0,2,2,50.0,50.0
DE,2008-07-29,2,2,1382.0,0.0,1382.0,1382.0,1382.0,2,0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,100.0
DE,2008-07-31,2,2,1343.0,0.0,1343.0,1343.0,1343.0,2,0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,100.0
